BAUM_NR;BAUMART;PFLANZJAHR;STAMM_DM;KRONE_DM;HOEHE;STANDORT;X;Y
42714;Spitz-Ahorn;1977;47;12;16;Spielplatz Harkshörn;566016.52;5954410.84
42715;Spitz-Ahorn;1992;28;6;8;Spielplatz Harkshörn;565998.96;5954422.74
42717;Spitz-Ahorn;1992;31;8;9;Spielplatz Harkshörn;566006.25;5954423.18
42718;Spitz-Ahorn;1992;28;6;8.5;Spielplatz Harkshörn;565992.18;5954422.02
42719;Spitz-Ahorn;1987;40;9;10;Spielplatz Harkshörn;565985.09;5954421.53
42720;Spitz-Ahorn;1977;49;13;15;Spielplatz Harkshörn;566015.59;5954424.15
42721;Spitz-Ahorn;1977;42;10;16;Spielplatz Harkshörn;566012.36;5954421.38
42722;Spitz-Ahorn;1977;44;11;16;Spielplatz Harkshörn;566016.38;5954421.11
42730;Stiel-Eiche, Sommer-Eiche;1938;67;12;13;Weg 939 an der U-Bahn;565114.66;5949758.19
42731;Stiel-Eiche, Sommer-Eiche;1938;58;16;17;Grünanlage U-Bahn-Deckel Garstedt;565060.06;5949498.89
42733;Stiel-Eiche, Sommer-Eiche;1948;61;12;14;Weg 939 an der U-Bahn;565563.56;5950806.05
42734;Stiel-Eiche, Sommer-Eiche;1943;64;12;13;Rodelberg Garstedt;564450.73;5951343.26
42735;Rot-Buche;1973;44;14;18;Sport-u. Freizeitpark NOMI;564455.69;5951477.60
42737;Stiel-Eiche, Sommer-Eiche;1928;86;20;17;Sport-u. Freizeitpark NOMI;564449.90;5951468.45
42741;Rot-Buche;1953;64;13;13;Sport-u. Freizeitpark NOMI;564442.93;5951458.05
42742;Sand-Birke, Weiß-Birke, Warzen-Birke;1971;50;12;18;Sport-u. Freizeitpark NOMI;564438.17;5951450.08
42743;Stiel-Eiche, Sommer-Eiche;1991;28;9;15;Rodelberg Garstedt;564434.06;5951442.18
42744;Stiel-Eiche, Sommer-Eiche;1923;93;16;21;Rodelberg Garstedt;564431.98;5951437.12
42748;Stiel-Eiche, Sommer-Eiche;1933;81;19;17;Rodelberg Garstedt;564436.69;5951390.55
42753;Grau-Pappel;1968;77;20;18;Rodelberg Garstedt;564372.47;5951407.36
42756;Stiel-Eiche, Sommer-Eiche;1968;47;11;21;Rodelberg Garstedt;564314.05;5951421.44
42757;Sand-Birke, Weiß-Birke, Warzen-Birke;1973;50;10;21;Sport-u. Freizeitpark NOMI;564304.78;5951422.54
42764;Stiel-Eiche, Sommer-Eiche;1938;66;18;14;Rodelberg Garstedt;564189.78;5951413.12
42776;Sand-Birke, Weiß-Birke, Warzen-Birke;1982;33;1;20;Grünzug Finkenried bis Alter Kirchenweg;565960.71;5950853.19
42777;Sand-Birke, Weiß-Birke, Warzen-Birke;1998;31;1;20;Grünzug Finkenried bis Alter Kirchenweg;565960.42;5950849.47
42778;Sand-Birke, Weiß-Birke, Warzen-Birke;1982;36;1;22;Grünzug Finkenried bis Alter Kirchenweg;565960.14;5950842.71
42780;Sand-Birke, Weiß-Birke, Warzen-Birke;1972;51;1;24;Grünzug Finkenried bis Alter Kirchenweg;565959.99;5950835.64
42781;Sand-Birke, Weiß-Birke, Warzen-Birke;1972;46;1;25;Grünzug Finkenried bis Alter Kirchenweg;565959.57;5950825.96
42785;Sand-Birke, Weiß-Birke, Warzen-Birke;1987;31;1;16;Grünzug Finkenried bis Alter Kirchenweg;565964.95;5950822.41
42786;Stiel-Eiche, Sommer-Eiche;1972;40;1;20;Grünzug Finkenried bis Alter Kirchenweg;565969.35;5950819.45
42787;Stiel-Eiche, Sommer-Eiche;1952;56;1;22;Grünzug Finkenried bis Alter Kirchenweg;565974.75;5950819.47
42788;Stiel-Eiche, Sommer-Eiche;1952;49;1;22;Grünzug Finkenried bis Alter Kirchenweg;565981.90;5950823.74
42789;Stiel-Eiche, Sommer-Eiche;1967;40;1;22;Grünzug Finkenried bis Alter Kirchenweg;565978.78;5950825.37
42790;Sand-Birke, Weiß-Birke, Warzen-Birke;1977;43;1;25;Grünzug Finkenried bis Alter Kirchenweg;565964.16;5950826.54
42791;Sand-Birke, Weiß-Birke, Warzen-Birke;1977;43;1;24;Grünzug Finkenried bis Alter Kirchenweg;565966.05;5950835.42
42792;Rot-Buche;1967;55;1;24;Grünzug Finkenried bis Alter Kirchenweg;565975.28;5950833.17
42793;Stiel-Eiche, Sommer-Eiche;1932;72;1;24;Grünzug Finkenried bis Alter Kirchenweg;565982.38;5950831.52
42794;Stiel-Eiche, Sommer-Eiche;1967;45;1;22;Grünzug Finkenried bis Alter Kirchenweg;565980.98;5950834.17
42795;Sand-Birke, Weiß-Birke, Warzen-Birke;1992;24;1;16;Grünzug Finkenried bis Alter Kirchenweg;565976.09;5950842.37
42796;Sand-Birke, Weiß-Birke, Warzen-Birke;1977;39;1;22;Grünzug Finkenried bis Alter Kirchenweg;565964.68;5950842.73
42797;Sand-Birke, Weiß-Birke, Warzen-Birke;1997;21;1;16;Grünzug Finkenried bis Alter Kirchenweg;565965.87;5950843.20
42799;Stiel-Eiche, Sommer-Eiche;1917;80;1;22;Grünzug Finkenried bis Alter Kirchenweg;565968.73;5950849.78
42801;Stiel-Eiche, Sommer-Eiche;1973;52;1;26;Grünzug Finkenried bis Alter Kirchenweg;565973.97;5950845.65
42802;Rot-Buche;1952;58;1;24;Grünzug Finkenried bis Alter Kirchenweg;565986.90;5950850.90
42803;Stiel-Eiche, Sommer-Eiche;1917;82;1;20;Grünzug Finkenried bis Alter Kirchenweg;565990.90;5951049.74
42805;Kirsche;1988;26;8;11;Spielplatz Ottmuther Weg;564977.48;5947213.86
42806;Spitz-Ahorn;1953;76;13;15;Spielplatz Ottmuther Weg;564982.89;5947243.08
42809;Gewöhnliche Traubenkirsche;1983;31;9;9;Spielplatz Ottmuther Weg;564981.53;5947216.62
42813;Berg-Ahorn, Wald-Ahorn;1953;75;14;17;Spielplatz Ottmuther Weg;564992.47;5947222.11
42822;Winter-Linde;1953;58;13;20;Spielplatz Ottmuther Weg;564999.14;5947235.42
42826;Eingriffliger Weißdorn;1998;14;2;5;Spielplatz Ottmuther Weg;564998.04;5947247.92
42828;Feld-Ahorn, Hecken-Ahorn;2003;20;3;7;Spielplatz Ottmuther Weg;564989.04;5947228.99
42829;Gemeine Hainbuche, Weißbuche;1973;36;9;13;Spielplatz Brahmsweg;565141.01;5947097.68
42830;Gemeine Hainbuche, Weißbuche;1998;16;8;12;Spielplatz Brahmsweg;565140.98;5947099.01
42831;Sand-Birke, Weiß-Birke, Warzen-Birke;1967;53;1;22;Grünzug Kirchenstieg;566066.42;5951241.46
42832;Stiel-Eiche, Sommer-Eiche;1932;77;14;24;Grünzug Kirchenstieg;566052.79;5951232.76
42833;Stiel-Eiche, Sommer-Eiche;1962;47;1;16;Grünzug Kirchenstieg;566030.70;5951213.32
42834;Stiel-Eiche, Sommer-Eiche;1932;75;14;20;Grünzug Kirchenstieg;566030.63;5951210.36
42835;Scharz-Birke, Ufer-Birke;1972;46;1;20;Grünzug Kirchenstieg;566033.24;5951211.73
42836;Föhre, Gemeine Kiefer;1957;50;1;16;Grünzug Kirchenstieg;566116.87;5951261.60
42837;Stiel-Eiche, Sommer-Eiche;1962;47;1;20;Grünzug Kirchenstieg;566115.78;5951265.28
42838;Stiel-Eiche, Sommer-Eiche;1967;49;1;24;Grünzug Kirchenstieg;566118.07;5951256.68
42839;Stiel-Eiche, Sommer-Eiche;1952;58;1;22;Grünzug Kirchenstieg;566123.58;5951262.88
42842;Sand-Birke, Weiß-Birke, Warzen-Birke;1967;51;1;20;Grünzug Kirchenstieg;566110.38;5951264.10
42844;Sand-Birke, Weiß-Birke, Warzen-Birke;1982;38;1;22;Grünzug Kirchenstieg;566129.08;5951264.36
42845;Sand-Birke, Weiß-Birke, Warzen-Birke;1977;42;1;20;Grünzug Kirchenstieg;566132.69;5951267.01
42848;Sand-Birke, Weiß-Birke, Warzen-Birke;1977;42;1;24;Grünzug Kirchenstieg;566146.61;5951277.64
42850;Winter-Linde;1957;61;14;24;Spielplatz Theodor-Storm-Straße;567120.45;5951804.61
42852;Rotblühende Rosskastanie;2006;16;5;6;Aboretum am Stadtpark;566802.66;5952304.03
42854;Robinie, Schein-Akazie;1998;25;7;12;Aboretum am Stadtpark;566792.30;5952305.47
42855;Feld-Ahorn, Hecken-Ahorn;1993;26;6;4.5;Aboretum am Stadtpark;566796.22;5952301.31
42857;Zitter-Pappel;1988;43;1;4;Aboretum am Stadtpark;566821.86;5952328.15
42858;Gemeine Rosskastanie, Balkan-Rosskastanie;1998;28;6;12;Aboretum am Stadtpark;566818.68;5952314.08
42859;Silber-Linde;1983;35;11;12;Aboretum am Stadtpark;566813.91;5952311.28
42862;Stiel-Eiche, Sommer-Eiche;1978;42;15;16;Aboretum am Stadtpark;566808.33;5952297.92
42863;Hänge-Ulme;1993;26;5;2.5;Aboretum am Stadtpark;566806.93;5952309.52
42865;Winter-Linde;1973;46;8;17;Aboretum am Stadtpark;566815.08;5952325.21
42866;Zitter-Pappel;1978;60;13;18;Aboretum am Stadtpark;566815.37;5952335.71
42867;Sommer-Linde;1978;40;9;16;Aboretum am Stadtpark;566810.00;5952337.25
42868;Feuerahorn;1993;20;9;7;Aboretum am Stadtpark;566805.40;5952331.68
42869;Kanadische Hemlocktanne , Schirlingstanne;1978;28;8;9;Aboretum am Stadtpark;566802.03;5952324.43
42870;Rotblühende Rosskastanie;1998;33;8;10;Aboretum am Stadtpark;566798.90;5952313.39
42871;Lawsons Scheinzypresse;1983;28;3;12;Aboretum am Stadtpark;566793.96;5952319.19
42872;Amerikanischer Amberbaum;1993;30;8;14;Aboretum am Stadtpark;566797.67;5952324.50
42873;Kirsch-Pflaume;1993;21;5;6;Aboretum am Stadtpark;566799.55;5952334.84
42874;Echte Walnuss, Gew.Nussbaum;2003;18;8;7;Aboretum am Stadtpark;566795.68;5952329.22
42877;Nordmanns-Tanne;1983;40;7;16;Aboretum am Stadtpark;566790.36;5952330.74
42878;Zirbel-Kiefer;1973;29;4;6;Aboretum am Stadtpark;566793.36;5952338.52
42879;Silber-Linde;1993;26;6;13;Aboretum am Stadtpark;566788.16;5952347.71
42880;Winter-Linde;1993;30;6;7;Aboretum am Stadtpark;566795.66;5952345.27
42881;Berg-Ulme;1973;59;16;18;Aboretum am Stadtpark;566803.69;5952344.66
42882;Gewöhnliche Eibe;2003;6;6;5;Aboretum am Stadtpark;566797.66;5952350.50
42883;Gemeine Hainbuche, Weißbuche;1993;23;8;6;Aboretum am Stadtpark;566815.83;5952351.96
42884;Sand-Birke, Weiß-Birke, Warzen-Birke;1983;38;11;14;Aboretum am Stadtpark;566806.34;5952353.39
42885;Sitka-Fichte;1948;64;14;16;Aboretum am Stadtpark;566794.90;5952361.60
42886;Sumpf-Eiche;1973;42;12;17;Aboretum am Stadtpark;566799.18;5952365.03
42887;Eschen-Ahorn;1993;32;8;9;Aboretum am Stadtpark;566822.98;5952348.94
42888;Japanische Lärche;1973;37;13;15;Aboretum am Stadtpark;566821.42;5952356.22
42889;Scharz-Birke, Ufer-Birke;1978;42;12;17;Aboretum am Stadtpark;566825.62;5952361.26
42892;Küsten-Tanne, Riesen-Tanne;1958;61;8;18;Aboretum am Stadtpark;566811.96;5952372.38
42893;Silber-Ahorn;1973;53;18;21;Aboretum am Stadtpark;566820.38;5952368.79
42894;Föhre, Gemeine Kiefer;1963;49;9;19;Aboretum am Stadtpark;566827.13;5952369.00
42895;Moor-Birke;1988;33;9;16;Aboretum am Stadtpark;566805.45;5952374.95
42896;Holländische Linde;1963;50;9;17;Aboretum am Stadtpark;566804.72;5952369.02
42899;Douglasie, Douglasfichte;1963;54;13;19;Aboretum am Stadtpark;566799.04;5952373.81
42903;Gemeine Esche, Gewöhnliche Esche;1993;22;5;8;Grünzug Rathauspark;565595.13;5951706.42
42904;Gemeine Esche, Gewöhnliche Esche;1993;24;7;9;Grünzug Rathauspark;565601.17;5951704.77
42905;Schwarz-Erle, Rot-Erle;1987;28;5;12;Grünzug Rathauspark;565558.36;5951698.17
42908;Gemeine Esche, Gewöhnliche Esche;1987;30;8;9;Grünzug Rathauspark;565568.81;5951709.81
42909;Gemeine Esche, Gewöhnliche Esche;1987;30;7;13;Grünzug Rathauspark;565575.00;5951714.64
42910;Gemeine Esche, Gewöhnliche Esche;1977;35;10;14;Grünzug Rathauspark;565583.50;5951716.99
42912;Feld-Ahorn, Hecken-Ahorn;1997;20;5;12;Grünzug Rathauspark;565581.14;5951714.35
42914;Schwarz-Erle, Rot-Erle;1977;42;8;12;Grünzug Rathauspark;565557.96;5951765.81
42915;Feld-Ahorn, Hecken-Ahorn;1977;50;9;16;Grünzug Rathauspark;565571.84;5951776.56
42916;Schwarz-Erle, Rot-Erle;1992;21;7;16;Grünzug Rathauspark;565568.94;5951771.69
42917;Schwarz-Erle, Rot-Erle;1938;79;13;15;Grünzug Rathauspark;565568.41;5951759.26
42918;Schwarz-Erle, Rot-Erle;1993;43;9;10;Grünzug Rathauspark;565559.68;5951761.25
42920;Silber-Pappel;1987;49;15;17;Grünzug Rathauspark;565575.08;5951795.23
42921;Silber-Pappel;1987;49;14;18;Grünzug Rathauspark;565573.96;5951786.40
42923;Stiel-Eiche, Sommer-Eiche;1977;45;13;15;Grünzug Rathauspark;565600.05;5951781.15
42924;Stiel-Eiche, Sommer-Eiche;1957;66;17;20;Grünzug Rathauspark;565566.40;5951778.80
42925;Bruch-Weide, Knack-Weide;1957;46;10;18;Grünzug Rathauspark;565564.11;5951787.69
42926;Spitz-Ahorn;1952;41;12;17;Grünzug Rathauspark;565568.24;5951801.41
42927;Zitter-Pappel;1987;38;10;17;Grünzug Rathauspark;565565.64;5951797.89
42928;Schwarz-Erle, Rot-Erle;1977;42;8;13;Grünzug Rathauspark;565556.33;5951693.12
42929;Schwarz-Erle, Rot-Erle;1977;42;9;13;Grünzug Rathauspark;565544.80;5951677.48
42930;Schwarz-Erle, Rot-Erle;1987;38;7;10;Grünzug Rathauspark;565549.10;5951682.33
42933;Stiel-Eiche, Sommer-Eiche;1987;39;9;16;Grünzug Rathauspark;565528.10;5951669.79
42935;Schwarz-Kiefer, Österreichische Schwarz-Kiefer;1933;65;12;7;Grünzug Rathauspark;565519.57;5951684.85
42936;Stiel-Eiche, Sommer-Eiche;1967;52;12;18;Grünzug Rathauspark;565519.36;5951706.12
42937;Gemeine Hainbuche, Weißbuche;1993;25;6;13;Grünzug Rathauspark;565512.88;5951610.20
42938;Sand-Birke, Weiß-Birke, Warzen-Birke;1977;50;13;16;Grünzug Rathauspark;565524.11;5951630.49
42940;Gemeine Esche, Gewöhnliche Esche;1967;35;8;8;Grünzug Rathauspark;565552.95;5951651.69
42941;Gemeine Esche, Gewöhnliche Esche;1977;29;6;11;Grünzug Rathauspark;565556.81;5951644.34
42943;Berg-Ahorn, Wald-Ahorn;1982;19;5;5.5;Grünzug Rathauspark;565549.09;5951593.88
42944;Berg-Ahorn, Wald-Ahorn;1977;19;5;4.5;Grünzug Rathauspark;565554.77;5951592.54
42947;Gemeine Esche, Gewöhnliche Esche;1972;37;9;11;Grünzug Rathauspark;565542.87;5951667.85
42948;Schwarz-Erle, Rot-Erle;1957;39;13;15;Grünzug Rathauspark;565503.51;5951878.78
42953;Sand-Birke, Weiß-Birke, Warzen-Birke;1997;23;5;13;Grünzug Kirchenstieg;566517.82;5951437.94
42954;Sand-Birke, Weiß-Birke, Warzen-Birke;1997;17;4;13;Grünzug Kirchenstieg;566514.87;5951439.60
42955;Sand-Birke, Weiß-Birke, Warzen-Birke;1997;28;5;12;Grünzug Kirchenstieg;566511.23;5951441.12
42956;Sand-Birke, Weiß-Birke, Warzen-Birke;1977;42;14;17;Grünzug Kirchenstieg;566500.70;5951445.23
42957;Sand-Birke, Weiß-Birke, Warzen-Birke;1987;32;8;14;Grünzug Kirchenstieg;566493.95;5951448.39
42958;Sand-Birke, Weiß-Birke, Warzen-Birke;1977;38;14;18;Grünzug Kirchenstieg;566463.47;5951461.61
42961;Sand-Birke, Weiß-Birke, Warzen-Birke;1997;20;4;14;Grünzug Kirchenstieg;566447.94;5951468.89
42962;Sand-Birke, Weiß-Birke, Warzen-Birke;1982;36;11;18;Grünzug Kirchenstieg;566444.58;5951470.17
42964;Sand-Birke, Weiß-Birke, Warzen-Birke;1987;27;4;16;Grünzug Kirchenstieg;566438.84;5951470.96
42965;Sand-Birke, Weiß-Birke, Warzen-Birke;1982;38;5;19;Grünzug Kirchenstieg;566436.41;5951472.18
42966;Sand-Birke, Weiß-Birke, Warzen-Birke;1987;30;5;15;Grünzug Kirchenstieg;566434.90;5951469.63
42967;Stiel-Eiche, Sommer-Eiche;1967;57;1;18;Grünzug Kirchenstieg;566423.39;5951470.65
42968;Gemeine Rosskastanie, Balkan-Rosskastanie;1972;60;13;14;Grünzug Kirchenstieg;566444.53;5951446.20
42969;Sand-Birke, Weiß-Birke, Warzen-Birke;1970;59;16;18;Grünzug Kirchenstieg;566460.17;5951436.82
42970;Gemeine Rosskastanie, Balkan-Rosskastanie;1972;44;12;15;Grünzug Kirchenstieg;566460.29;5951444.16
42971;Sand-Birke, Weiß-Birke, Warzen-Birke;1967;53;14;19;Grünzug Kirchenstieg;566459.13;5951452.12
42972;Berg-Ahorn, Wald-Ahorn;1967;64;16;19;Grünzug Kirchenstieg;566445.86;5951459.18
42973;Sand-Birke, Weiß-Birke, Warzen-Birke;1977;41;10;19;Grünzug Kirchenstieg;566454.39;5951407.16
42974;Spitz-Ahorn;1977;55;11;18;Grünzug Kirchenstieg;566457.72;5951408.73
42975;Sand-Birke, Weiß-Birke, Warzen-Birke;1982;38;11;17;Grünzug Kirchenstieg;566459.79;5951421.19
42977;Gemeine Rosskastanie, Balkan-Rosskastanie;1967;65;9;12;Grünzug Kirchenstieg;566470.23;5951435.01
42978;Sand-Birke, Weiß-Birke, Warzen-Birke;1972;48;15;19;Grünzug Kirchenstieg;566481.59;5951444.74
42979;Berg-Ahorn, Wald-Ahorn;1992;33;10;12;Grünzug Kirchenstieg;566475.72;5951456.23
42981;Zitter-Pappel;1977;65;12;15;Grünanlage Falkenkamp/AKN-Station;565374.19;5952490.36
42983;Spitz-Ahorn;1983;40;9;12;Grünanlage Falkenkamp/AKN-Station;565396.19;5952476.73
42984;Spitz-Ahorn;1987;25;5;7;Grünanlage Falkenkamp/AKN-Station;565401.54;5952470.40
42985;Spitz-Ahorn;1993;28;6;9;Grünanlage Falkenkamp/AKN-Station;565383.33;5952473.00
42986;Zitter-Pappel;1993;36;9;12;Grünanlage Falkenkamp/AKN-Station;565377.31;5952477.81
42988;Stiel-Eiche, Sommer-Eiche;1957;50;12;17;Waldstraße;565491.38;5952188.67
42990;Stiel-Eiche, Sommer-Eiche;1957;55;14;17;Waldstraße;565492.57;5952196.08
42993;Moor-Birke;1993;32;8;18;Waldstraße;565492.17;5952201.37
42994;Moor-Birke;1993;34;11;21;Waldstraße;565492.20;5952202.18
42995;Stiel-Eiche, Sommer-Eiche;1967;44;14;18;Grünzug AKN südl. Schulzentrum;565491.87;5952208.26
42997;Sand-Birke, Weiß-Birke, Warzen-Birke;1993;33;8;18;Grünzug AKN südl. Schulzentrum;565491.57;5952213.79
42998;Sand-Birke, Weiß-Birke, Warzen-Birke;1995;18;4;12;Grünzug AKN südl. Schulzentrum;565491.42;5952215.12
42999;Sand-Birke, Weiß-Birke, Warzen-Birke;1987;36;8;18;Grünzug AKN südl. Schulzentrum;565491.57;5952215.90
43001;Sand-Birke, Weiß-Birke, Warzen-Birke;1993;25;8;18;Waldstraße;565501.35;5952202.20
43002;Sand-Birke, Weiß-Birke, Warzen-Birke;1993;26;4;17;Waldstraße;565502.51;5952190.33
43003;Sand-Birke, Weiß-Birke, Warzen-Birke;1983;31;9;20;Waldstraße;565502.43;5952189.48
43004;Stiel-Eiche, Sommer-Eiche;1953;63;14;18;Grünzug AKN südl. Schulzentrum;565483.62;5952118.18
43005;Stiel-Eiche, Sommer-Eiche;1967;50;11;20;Grünzug AKN südl. Schulzentrum;565483.99;5952122.93
43006;Stiel-Eiche, Sommer-Eiche;1953;63;16;20;Waldstraße;565484.91;5952124.92
43008;Stiel-Eiche, Sommer-Eiche;1993;25;6;13;Waldstraße;565485.67;5952133.03
43009;Stiel-Eiche, Sommer-Eiche;1983;32;8;14;Waldstraße;565485.89;5952134.79
43012;Stiel-Eiche, Sommer-Eiche;1963;49;13;16;Grünzug AKN südl. Schulzentrum;565485.43;5952148.23
43013;Stiel-Eiche, Sommer-Eiche;1977;34;8;18;Waldstraße;565488.20;5952153.81
43014;Stiel-Eiche, Sommer-Eiche;1963;57;11;15;Grünzug AKN südl. Schulzentrum;565487.58;5952160.26
43017;Stiel-Eiche, Sommer-Eiche;1967;56;15;20;Grünzug AKN südl. Schulzentrum;565490.14;5952169.12
43019;Stiel-Eiche, Sommer-Eiche;1973;42;9;15;Grünzug AKN südl. Schulzentrum;565489.83;5952175.76
43020;Moor-Birke;1983;31;8;20;Waldstraße;565499.53;5952184.67
43021;Sand-Birke, Weiß-Birke, Warzen-Birke;1987;26;11;22;Waldstraße;565500.81;5952179.48
43022;Sand-Birke, Weiß-Birke, Warzen-Birke;1987;26;8;18;Waldstraße;565499.43;5952175.76
43024;Sand-Birke, Weiß-Birke, Warzen-Birke;1987;27;12;21;Waldstraße;565498.51;5952165.34
43025;Sand-Birke, Weiß-Birke, Warzen-Birke;1983;31;9;20;Waldstraße;565497.82;5952159.51
43026;Sand-Birke, Weiß-Birke, Warzen-Birke;1983;21;6;19;Waldstraße;565499.44;5952158.32
43027;Sand-Birke, Weiß-Birke, Warzen-Birke;1983;27;8;18;Waldstraße;565497.67;5952153.72
43028;Stiel-Eiche, Sommer-Eiche;1953;70;14;15;Grünzug AKN südl. Schulzentrum;565485.15;5952035.83
43029;Sand-Birke, Weiß-Birke, Warzen-Birke;1983;46;9;20;Grünzug AKN südl. Schulzentrum;565488.36;5952093.07
43030;Stiel-Eiche, Sommer-Eiche;1987;32;7;18;Grünzug AKN südl. Schulzentrum;565474.44;5952075.98
43031;Stiel-Eiche, Sommer-Eiche;1987;30;7;18;Grünzug AKN südl. Schulzentrum;565474.62;5952073.45
43032;Stiel-Eiche, Sommer-Eiche;1987;30;8;16;Grünzug AKN südl. Schulzentrum;565478.11;5952046.12
43033;Stiel-Eiche, Sommer-Eiche;1983;40;8;15;Grünzug AKN südl. Schulzentrum;565476.90;5952041.96
43035;Stiel-Eiche, Sommer-Eiche;1983;34;9;16;Grünzug AKN südl. Schulzentrum;565478.84;5952163.11
43036;Sand-Birke, Weiß-Birke, Warzen-Birke;1983;32;7;15;Grünzug AKN südl. Schulzentrum;565468.97;5952163.92
43037;Stiel-Eiche, Sommer-Eiche;1953;65;12;15;Grünzug AKN südl. Schulzentrum;565484.81;5952025.08
43038;Sand-Birke, Weiß-Birke, Warzen-Birke;1993;29;7;13;Grünanlage Falkenkamp/AKN-Station;565420.92;5952473.57
43039;Sand-Birke, Weiß-Birke, Warzen-Birke;1993;30;8;14;Grünanlage Falkenkamp/AKN-Station;565424.68;5952470.66
43041;Sand-Birke, Weiß-Birke, Warzen-Birke;1983;35;7;15;Grünanlage Falkenkamp/AKN-Station;565419.08;5952454.03
43042;Spitz-Ahorn;1987;38;9;11;Grünanlage Falkenkamp/AKN-Station;565428.15;5952435.83
43043;Spitz-Ahorn;1987;36;9;10;Grünanlage Falkenkamp/AKN-Station;565433.62;5952431.79
43044;Sand-Birke, Weiß-Birke, Warzen-Birke;1967;58;15;20;Grünzug Kirchenstieg;566419.71;5951357.87
43045;Sand-Birke, Weiß-Birke, Warzen-Birke;1977;46;14;19;Grünzug Kirchenstieg;566438.44;5951381.53
43046;Gemeine Rosskastanie, Balkan-Rosskastanie;1967;42;11;17;Grünzug Kirchenstieg;566383.75;5951324.68
43051;Gemeine Hainbuche, Weißbuche;1982;28;1;13;Grünzug Kirchenstieg;566369.68;5951331.86
43056;Berg-Ahorn, Wald-Ahorn;1992;32;12;15;Grünzug Kirchenstieg;566387.50;5951318.59
43058;Sand-Birke, Weiß-Birke, Warzen-Birke;1977;46;15;21;Grünzug Kirchenstieg;566389.69;5951324.25
43059;Hänge-Birke;1967;56;14;19;Grünzug Kirchenstieg;566398.72;5951336.03
43062;Sand-Birke, Weiß-Birke, Warzen-Birke;1967;59;16;20;Grünzug Kirchenstieg;566409.36;5951347.23
43063;Sand-Birke, Weiß-Birke, Warzen-Birke;1982;39;9;19;Grünzug Kirchenstieg;566429.46;5951369.83
43064;Spitz-Ahorn;1972;57;14;19;Grünzug Kirchenstieg;566434.22;5951371.32
43065;Stiel-Eiche, Sommer-Eiche;1957;62;17;20;Grünzug Kirchenstieg;566443.33;5951384.85
43066;Stiel-Eiche, Sommer-Eiche;1986;26;7;8;Weg 939 an der U-Bahn;565391.65;5950224.31
43067;Spitz-Ahorn;1977;22;4;7;Weg 939 an der U-Bahn;565409.14;5950243.53
43068;Spitz-Ahorn;1971;27;6;7;Weg 939 an der U-Bahn;565404.21;5950246.19
43069;Spitz-Ahorn;1962;31;8;10;Weg 939 an der U-Bahn;565407.02;5950251.58
43070;Spitz-Ahorn;1975;24;6;9;Weg 939 an der U-Bahn;565412.10;5950248.88
43071;Stiel-Eiche, Sommer-Eiche;1977;21;7;7.5;Weg 939 an der U-Bahn;565416.76;5950269.73
43072;Stiel-Eiche, Sommer-Eiche;1972;26;7;9;Weg 939 an der U-Bahn;565428.51;5950293.63
43073;Stiel-Eiche, Sommer-Eiche;1979;26;5;8;Weg 939 an der U-Bahn;565438.32;5950314.56
43074;Vogel-Kirsche;1972;25;6;4.5;Grünanlagen U-Bahnstation Richtweg;565326.07;5950178.18
43075;Vogel-Kirsche;1965;27;7;5;Grünanlagen U-Bahnstation Richtweg;565333.79;5950185.71
43076;Vogel-Kirsche;1972;24;5;4.5;Grünanlagen U-Bahnstation Richtweg;565327.62;5950195.85
43077;Sand-Birke, Weiß-Birke, Warzen-Birke;1982;26;4;8;Grünanlagen U-Bahnstation Richtweg;565334.86;5950213.00
43078;Winter-Linde;1949;39;8;12;Grünanlagen U-Bahnstation Richtweg;565343.93;5950210.07
43079;Sand-Birke, Weiß-Birke, Warzen-Birke;1982;28;4;7;Grünanlagen U-Bahnstation Richtweg;565373.89;5950204.37
43082;Zitter-Pappel;1967;45;9;13;Grünanlagen U-Bahnstation Richtweg;565364.14;5950180.14
43084;Winter-Linde;1949;37;9;11;Grünanlagen U-Bahnstation Richtweg;565350.50;5950201.16
43086;Sand-Birke, Weiß-Birke, Warzen-Birke;1984;24;5;9;Grünanlagen U-Bahnstation Richtweg;565351.79;5950172.83
43088;Vogel-Kirsche;1962;32;7;4.5;Grünanlagen U-Bahnstation Richtweg;565329.31;5950138.15
43090;Sand-Birke, Weiß-Birke, Warzen-Birke;1986;24;4;7;Grünanlagen U-Bahnstation Richtweg;565347.53;5950156.58
43091;Stiel-Eiche, Sommer-Eiche;1977;24;8;5.5;Grünanlagen U-Bahnstation Richtweg;565328.57;5950120.81
43092;Stiel-Eiche, Sommer-Eiche;1969;26;7;8;Weg 939 an der U-Bahn;565315.94;5950101.22
43093;Stiel-Eiche, Sommer-Eiche;1961;41;8;9;Weg 939 an der U-Bahn;565302.28;5950080.28
43094;Stiel-Eiche, Sommer-Eiche;1973;27;6;7;Weg 939 an der U-Bahn;565289.15;5950059.94
43095;Spitz-Ahorn;1977;21;4;7;Weg 939 an der U-Bahn;565294.27;5950056.60
43096;Spitz-Ahorn;1977;21;4;7;Weg 939 an der U-Bahn;565291.13;5950051.46
43097;Spitz-Ahorn;1975;25;5;7;Weg 939 an der U-Bahn;565285.84;5950054.80
